subject,id,Dataset,CM,size,radius
101_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6,4,pMOMENI_synth,"[163, 147, 65]",54.0,2.34
101_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6,5,pMOMENI_synth,"[174, 190, 137]",76.0,2.63
101_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6,6,pMOMENI_synth,"[208, 276, 118]",65.0,2.49
101_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6,7,pMOMENI_synth,"[221, 177, 78]",66.0,2.51
101_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6,8,pMOMENI_synth,"[223, 168, 122]",64.0,2.48
101_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6,9,pMOMENI_synth,"[225, 280, 169]",51.0,2.3
226_T0_MRI_SWI_BFC_50mm_HM_sCMB_V6,0,pMOMENI_synth,"[28, 146, 230]",96.0,2.84
226_T0_MRI_SWI_BFC_50mm_HM_sCMB_V6,1,pMOMENI_synth,"[50, 128, 108]",108.0,2.95
226_T0_MRI_SWI_BFC_50mm_HM_sCMB_V6,2,pMOMENI_synth,"[63, 132, 202]",110.0,2.97
226_T0_MRI_SWI_BFC_50mm_HM_sCMB_V6,3,pMOMENI_synth,"[77, 131, 51]",100.0,2.88
226_T0_MRI_SWI_BFC_50mm_HM_sCMB_V6,4,pMOMENI_synth,"[120, 250, 243]",50.0,2.29
226_T0_MRI_SWI_BFC_50mm_HM_sCMB_V6,5,pMOMENI_synth,"[135, 104, 121]",83.0,2.71
226_T0_MRI_SWI_BFC_50mm_HM_sCMB_V6,6,pMOMENI_synth,"[168, 265, 235]",106.0,2.94
226_T0_MRI_SWI_BFC_50mm_HM_sCMB_V6,7,pMOMENI_synth,"[174, 247, 203]",72.0,2.58
226_T0_MRI_SWI_BFC_50mm_HM_sCMB_V6,8,pMOMENI_synth,"[181, 132, 209]",100.0,2.88
226_T0_MRI_SWI_BFC_50mm_HM_sCMB_V6,9,pMOMENI_synth,"[187, 254, 179]",72.0,2.58
261_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8,0,pMOMENI_synth,"[71, 262, 252]",61.0,2.44
261_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8,1,pMOMENI_synth,"[81, 303, 218]",116.0,3.03
261_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8,2,pMOMENI_synth,"[91, 119, 181]",73.0,2.59
261_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8,3,pMOMENI_synth,"[104, 287, 201]",110.0,2.97
261_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8,4,pMOMENI_synth,"[106, 97, 98]",66.0,2.51
261_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8,5,pMOMENI_synth,"[110, 182, 115]",114.0,3.01
261_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8,6,pMOMENI_synth,"[186, 186, 259]",83.0,2.71
261_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8,7,pMOMENI_synth,"[202, 128, 116]",97.0,2.85
261_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8,8,pMOMENI_synth,"[235, 148, 152]",124.0,3.09
261_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8,9,pMOMENI_synth,"[256, 157, 172]",93.0,2.81
213_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8,0,pMOMENI_synth,"[93, 185, 238]",107.0,2.95
213_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8,1,pMOMENI_synth,"[106, 255, 190]",73.0,2.59
213_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8,2,pMOMENI_synth,"[125, 246, 322]",105.0,2.93
213_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8,3,pMOMENI_synth,"[159, 132, 186]",111.0,2.98
213_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8,4,pMOMENI_synth,"[190, 97, 197]",101.0,2.89
213_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8,5,pMOMENI_synth,"[197, 299, 227]",71.0,2.57
213_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8,6,pMOMENI_synth,"[209, 106, 127]",108.0,2.95
213_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8,7,pMOMENI_synth,"[215, 191, 254]",234.0,3.82
213_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8,8,pMOMENI_synth,"[214, 195, 138]",61.0,2.44
213_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8,9,pMOMENI_synth,"[237, 119, 188]",73.0,2.59
301_T0_MRI_SWI_BFC_50mm_HM_rsCMB_V5,0,pMOMENI_synth,"[79, 265, 225]",98.0,2.86
301_T0_MRI_SWI_BFC_50mm_HM_rsCMB_V5,1,pMOMENI_synth,"[88, 292, 201]",159.0,3.36
301_T0_MRI_SWI_BFC_50mm_HM_rsCMB_V5,2,pMOMENI_synth,"[91, 103, 235]",108.0,2.95
301_T0_MRI_SWI_BFC_50mm_HM_rsCMB_V5,3,pMOMENI_synth,"[109, 81, 203]",119.0,3.05
301_T0_MRI_SWI_BFC_50mm_HM_rsCMB_V5,4,pMOMENI_synth,"[141, 132, 38]",116.0,3.03
301_T0_MRI_SWI_BFC_50mm_HM_rsCMB_V5,5,pMOMENI_synth,"[176, 297, 179]",65.0,2.49
301_T0_MRI_SWI_BFC_50mm_HM_rsCMB_V5,6,pMOMENI_synth,"[182, 65, 216]",114.0,3.01
301_T0_MRI_SWI_BFC_50mm_HM_rsCMB_V5,7,pMOMENI_synth,"[201, 90, 205]",61.0,2.44
301_T0_MRI_SWI_BFC_50mm_HM_rsCMB_V5,8,pMOMENI_synth,"[222, 277, 215]",100.0,2.88
301_T0_MRI_SWI_BFC_50mm_HM_rsCMB_V5,9,pMOMENI_synth,"[262, 182, 143]",63.0,2.47
216_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6,0,pMOMENI_synth,"[60, 272, 231]",109.0,2.96
216_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6,1,pMOMENI_synth,"[79, 86, 149]",70.0,2.56
216_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6,2,pMOMENI_synth,"[82, 132, 92]",93.0,2.81
216_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6,3,pMOMENI_synth,"[94, 187, 157]",77.0,2.64
216_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6,4,pMOMENI_synth,"[112, 166, 93]",87.0,2.75
216_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6,5,pMOMENI_synth,"[184, 163, 162]",117.0,3.03
216_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6,6,pMOMENI_synth,"[190, 242, 269]",69.0,2.54
216_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6,7,pMOMENI_synth,"[193, 213, 159]",97.0,2.85
216_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6,8,pMOMENI_synth,"[221, 178, 213]",76.0,2.63
216_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6,9,pMOMENI_synth,"[234, 259, 221]",108.0,2.95
273_T0_MRI_SWI_BFC_50mm_HM_rsCMB_V5,0,pMOMENI_synth,"[35, 107, 193]",87.0,2.75
273_T0_MRI_SWI_BFC_50mm_HM_rsCMB_V5,1,pMOMENI_synth,"[35, 149, 188]",52.0,2.32
273_T0_MRI_SWI_BFC_50mm_HM_rsCMB_V5,2,pMOMENI_synth,"[43, 108, 115]",97.0,2.85
273_T0_MRI_SWI_BFC_50mm_HM_rsCMB_V5,3,pMOMENI_synth,"[62, 242, 87]",100.0,2.88
273_T0_MRI_SWI_BFC_50mm_HM_rsCMB_V5,4,pMOMENI_synth,"[90, 292, 176]",119.0,3.05
273_T0_MRI_SWI_BFC_50mm_HM_rsCMB_V5,5,pMOMENI_synth,"[121, 268, 199]",108.0,2.95
273_T0_MRI_SWI_BFC_50mm_HM_rsCMB_V5,6,pMOMENI_synth,"[169, 296, 167]",55.0,2.36
273_T0_MRI_SWI_BFC_50mm_HM_rsCMB_V5,7,pMOMENI_synth,"[206, 100, 52]",100.0,2.88
273_T0_MRI_SWI_BFC_50mm_HM_rsCMB_V5,8,pMOMENI_synth,"[211, 177, 186]",85.0,2.73
273_T0_MRI_SWI_BFC_50mm_HM_rsCMB_V5,9,pMOMENI_synth,"[221, 260, 169]",82.0,2.7
266_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6,0,pMOMENI_synth,"[53, 279, 216]",72.0,2.58
266_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6,1,pMOMENI_synth,"[76, 166, 235]",99.0,2.87
266_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6,2,pMOMENI_synth,"[80, 176, 241]",234.0,3.82
266_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6,3,pMOMENI_synth,"[101, 171, 292]",70.0,2.56
266_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6,4,pMOMENI_synth,"[155, 319, 212]",74.0,2.6
266_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6,5,pMOMENI_synth,"[167, 131, 208]",74.0,2.6
266_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6,6,pMOMENI_synth,"[199, 100, 168]",95.0,2.83
266_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6,7,pMOMENI_synth,"[204, 85, 126]",73.0,2.59
266_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6,8,pMOMENI_synth,"[226, 180, 82]",114.0,3.01
266_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6,9,pMOMENI_synth,"[244, 209, 237]",50.0,2.29
250_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9,0,pMOMENI_synth,"[50, 129, 126]",118.0,3.04
250_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9,1,pMOMENI_synth,"[118, 200, 206]",72.0,2.58
250_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9,2,pMOMENI_synth,"[119, 195, 206]",76.0,2.63
250_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9,3,pMOMENI_synth,"[126, 294, 160]",126.0,3.11
250_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9,4,pMOMENI_synth,"[150, 163, 78]",56.0,2.37
250_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9,5,pMOMENI_synth,"[155, 153, 151]",84.0,2.72
250_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9,6,pMOMENI_synth,"[164, 41, 136]",104.0,2.92
250_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9,7,pMOMENI_synth,"[237, 181, 131]",55.0,2.36
250_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9,8,pMOMENI_synth,"[243, 84, 113]",126.0,3.11
250_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9,9,pMOMENI_synth,"[260, 112, 175]",172.0,3.45
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4,0,pMOMENI_synth,"[70, 141, 97]",52.0,2.32
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4,1,pMOMENI_synth,"[72, 134, 72]",98.0,2.86
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4,2,pMOMENI_synth,"[123, 71, 164]",86.0,2.74
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4,3,pMOMENI_synth,"[133, 103, 106]",83.0,2.71
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4,4,pMOMENI_synth,"[153, 112, 225]",121.0,3.07
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4,5,pMOMENI_synth,"[203, 264, 200]",827.0,5.82
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4,6,pMOMENI_synth,"[209, 259, 190]",64.0,2.48
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4,7,pMOMENI_synth,"[212, 155, 255]",102.0,2.9
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4,8,pMOMENI_synth,"[213, 301, 138]",101.0,2.89
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4,9,pMOMENI_synth,"[247, 198, 144]",88.0,2.76
248_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,0,pMOMENI_synth,"[38, 121, 152]",64.0,2.48
248_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,1,pMOMENI_synth,"[106, 102, 264]",114.0,3.01
248_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,2,pMOMENI_synth,"[109, 112, 226]",103.0,2.91
248_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,3,pMOMENI_synth,"[116, 235, 252]",112.0,2.99
248_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,4,pMOMENI_synth,"[140, 93, 236]",105.0,2.93
248_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,5,pMOMENI_synth,"[163, 250, 222]",112.0,2.99
248_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,6,pMOMENI_synth,"[184, 185, 269]",78.0,2.65
248_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,7,pMOMENI_synth,"[192, 167, 259]",102.0,2.9
248_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,8,pMOMENI_synth,"[208, 258, 144]",69.0,2.54
248_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,9,pMOMENI_synth,"[227, 138, 143]",80.0,2.67
272_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8,0,pMOMENI_synth,"[84, 149, 142]",59.0,2.42
272_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8,1,pMOMENI_synth,"[103, 62, 202]",97.0,2.85
272_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8,2,pMOMENI_synth,"[105, 185, 251]",100.0,2.88
272_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8,3,pMOMENI_synth,"[143, 213, 220]",123.0,3.09
272_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8,4,pMOMENI_synth,"[148, 306, 176]",112.0,2.99
272_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8,5,pMOMENI_synth,"[203, 96, 168]",57.0,2.39
272_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8,6,pMOMENI_synth,"[220, 89, 181]",78.0,2.65
272_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8,7,pMOMENI_synth,"[221, 131, 145]",66.0,2.51
272_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8,8,pMOMENI_synth,"[222, 160, 186]",105.0,2.93
272_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8,9,pMOMENI_synth,"[229, 205, 225]",110.0,2.97
194_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4,0,pMOMENI_synth,"[79, 219, 188]",107.0,2.95
194_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4,1,pMOMENI_synth,"[81, 90, 169]",77.0,2.64
194_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4,2,pMOMENI_synth,"[89, 297, 248]",75.0,2.62
194_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4,3,pMOMENI_synth,"[98, 198, 143]",106.0,2.94
194_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4,4,pMOMENI_synth,"[102, 155, 82]",64.0,2.48
194_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4,5,pMOMENI_synth,"[105, 119, 252]",72.0,2.58
194_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4,6,pMOMENI_synth,"[147, 135, 183]",58.0,2.4
194_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4,7,pMOMENI_synth,"[195, 219, 264]",110.0,2.97
194_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4,8,pMOMENI_synth,"[234, 113, 220]",53.0,2.33
194_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4,9,pMOMENI_synth,"[269, 181, 205]",129.0,3.13
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9,0,pMOMENI_synth,"[32, 205, 196]",123.0,3.09
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9,1,pMOMENI_synth,"[47, 228, 219]",98.0,2.86
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9,2,pMOMENI_synth,"[101, 194, 245]",111.0,2.98
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9,3,pMOMENI_synth,"[104, 95, 195]",252.0,3.92
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9,4,pMOMENI_synth,"[127, 177, 244]",90.0,2.78
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9,5,pMOMENI_synth,"[164, 263, 177]",87.0,2.75
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9,6,pMOMENI_synth,"[182, 255, 226]",110.0,2.97
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9,7,pMOMENI_synth,"[191, 108, 215]",81.0,2.68
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9,8,pMOMENI_synth,"[194, 252, 148]",72.0,2.58
136_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3,0,pMOMENI_synth,"[48, 119, 117]",96.0,2.84
136_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3,1,pMOMENI_synth,"[68, 151, 106]",105.0,2.93
136_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3,2,pMOMENI_synth,"[138, 164, 88]",104.0,2.92
136_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3,3,pMOMENI_synth,"[168, 122, 59]",112.0,2.99
136_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3,4,pMOMENI_synth,"[176, 290, 157]",157.0,3.35
136_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3,5,pMOMENI_synth,"[182, 62, 173]",100.0,2.88
136_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3,6,pMOMENI_synth,"[213, 113, 79]",76.0,2.63
136_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3,7,pMOMENI_synth,"[222, 286, 217]",49.0,2.27
136_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3,8,pMOMENI_synth,"[234, 136, 166]",95.0,2.83
136_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3,9,pMOMENI_synth,"[261, 138, 174]",46.0,2.22
157_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9,0,pMOMENI_synth,"[84, 75, 57]",88.0,2.76
157_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9,1,pMOMENI_synth,"[125, 195, 124]",120.0,3.06
157_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9,2,pMOMENI_synth,"[129, 59, 129]",68.0,2.53
157_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9,3,pMOMENI_synth,"[144, 93, 224]",74.0,2.6
157_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9,4,pMOMENI_synth,"[157, 110, 88]",106.0,2.94
157_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9,5,pMOMENI_synth,"[159, 280, 157]",116.0,3.03
157_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9,6,pMOMENI_synth,"[187, 68, 190]",132.0,3.16
157_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9,7,pMOMENI_synth,"[187, 150, 236]",108.0,2.95
157_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9,8,pMOMENI_synth,"[236, 247, 150]",124.0,3.09
157_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9,9,pMOMENI_synth,"[256, 136, 154]",64.0,2.48
268_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1,0,pMOMENI_synth,"[64, 265, 147]",101.0,2.89
268_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1,1,pMOMENI_synth,"[78, 228, 264]",98.0,2.86
268_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1,2,pMOMENI_synth,"[116, 122, 251]",100.0,2.88
268_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1,3,pMOMENI_synth,"[116, 148, 88]",104.0,2.92
268_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1,4,pMOMENI_synth,"[146, 133, 124]",64.0,2.48
268_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1,5,pMOMENI_synth,"[182, 329, 263]",63.0,2.47
268_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1,6,pMOMENI_synth,"[186, 248, 169]",332.0,4.3
268_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1,7,pMOMENI_synth,"[203, 250, 228]",62.0,2.46
268_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1,8,pMOMENI_synth,"[226, 136, 166]",104.0,2.92
268_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1,9,pMOMENI_synth,"[251, 296, 217]",114.0,3.01
228_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7,0,pMOMENI_synth,"[81, 215, 221]",70.0,2.56
228_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7,1,pMOMENI_synth,"[94, 255, 163]",118.0,3.04
228_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7,2,pMOMENI_synth,"[109, 143, 244]",120.0,3.06
228_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7,3,pMOMENI_synth,"[127, 249, 252]",73.0,2.59
228_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7,4,pMOMENI_synth,"[137, 308, 207]",99.0,2.87
228_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7,5,pMOMENI_synth,"[167, 155, 89]",65.0,2.49
228_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7,6,pMOMENI_synth,"[182, 260, 167]",90.0,2.78
228_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7,7,pMOMENI_synth,"[186, 137, 122]",58.0,2.4
228_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7,8,pMOMENI_synth,"[229, 99, 217]",78.0,2.65
228_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7,9,pMOMENI_synth,"[232, 125, 89]",59.0,2.42
153_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,0,pMOMENI_synth,"[30, 247, 220]",53.0,2.33
153_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,1,pMOMENI_synth,"[75, 263, 217]",95.0,2.83
153_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,2,pMOMENI_synth,"[97, 121, 151]",114.0,3.01
153_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,3,pMOMENI_synth,"[105, 237, 203]",57.0,2.39
153_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,4,pMOMENI_synth,"[110, 102, 84]",74.0,2.6
153_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,5,pMOMENI_synth,"[112, 346, 196]",124.0,3.09
153_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,6,pMOMENI_synth,"[121, 153, 242]",59.0,2.42
153_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,7,pMOMENI_synth,"[174, 324, 244]",72.0,2.58
153_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,8,pMOMENI_synth,"[189, 257, 248]",70.0,2.56
153_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,9,pMOMENI_synth,"[208, 93, 118]",93.0,2.81
247_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8,0,pMOMENI_synth,"[67, 123, 153]",69.0,2.54
247_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8,1,pMOMENI_synth,"[67, 192, 162]",111.0,2.98
247_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8,2,pMOMENI_synth,"[87, 157, 86]",103.0,2.91
247_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8,3,pMOMENI_synth,"[119, 113, 152]",107.0,2.95
247_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8,4,pMOMENI_synth,"[159, 298, 236]",111.0,2.98
247_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8,5,pMOMENI_synth,"[166, 233, 206]",114.0,3.01
247_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8,6,pMOMENI_synth,"[167, 184, 183]",102.0,2.9
247_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8,7,pMOMENI_synth,"[202, 65, 124]",55.0,2.36
247_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8,8,pMOMENI_synth,"[216, 278, 201]",114.0,3.01
247_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8,9,pMOMENI_synth,"[237, 120, 169]",88.0,2.76
142_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1,0,pMOMENI_synth,"[75, 172, 226]",141.0,3.23
142_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1,1,pMOMENI_synth,"[91, 166, 185]",66.0,2.51
142_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1,2,pMOMENI_synth,"[100, 220, 163]",112.0,2.99
142_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1,3,pMOMENI_synth,"[117, 93, 202]",132.0,3.16
142_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1,4,pMOMENI_synth,"[132, 143, 265]",69.0,2.54
142_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1,5,pMOMENI_synth,"[133, 110, 64]",113.0,3.0
142_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1,6,pMOMENI_synth,"[133, 147, 220]",67.0,2.52
142_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1,7,pMOMENI_synth,"[159, 178, 222]",103.0,2.91
142_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1,8,pMOMENI_synth,"[178, 237, 169]",111.0,2.98
142_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1,9,pMOMENI_synth,"[250, 127, 143]",69.0,2.54
216_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9,0,pMOMENI_synth,"[21, 141, 154]",108.0,2.95
216_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9,1,pMOMENI_synth,"[38, 258, 148]",173.0,3.46
216_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9,2,pMOMENI_synth,"[85, 263, 223]",114.0,3.01
216_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9,3,pMOMENI_synth,"[91, 217, 182]",93.0,2.81
216_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9,4,pMOMENI_synth,"[107, 192, 95]",114.0,3.01
216_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9,5,pMOMENI_synth,"[141, 271, 217]",95.0,2.83
216_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9,6,pMOMENI_synth,"[156, 206, 208]",96.0,2.84
216_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9,7,pMOMENI_synth,"[181, 221, 250]",68.0,2.53
216_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9,8,pMOMENI_synth,"[214, 207, 137]",70.0,2.56
216_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9,9,pMOMENI_synth,"[237, 134, 169]",112.0,2.99
257_T2_MRI_SWI_BFC_50mm_HM_rsCMB_V7,0,pMOMENI_synth,"[87, 295, 222]",54.0,2.34
257_T2_MRI_SWI_BFC_50mm_HM_rsCMB_V7,1,pMOMENI_synth,"[105, 245, 159]",100.0,2.88
257_T2_MRI_SWI_BFC_50mm_HM_rsCMB_V7,2,pMOMENI_synth,"[109, 107, 237]",94.0,2.82
257_T2_MRI_SWI_BFC_50mm_HM_rsCMB_V7,3,pMOMENI_synth,"[125, 188, 83]",73.0,2.59
257_T2_MRI_SWI_BFC_50mm_HM_rsCMB_V7,4,pMOMENI_synth,"[173, 64, 197]",111.0,2.98
257_T2_MRI_SWI_BFC_50mm_HM_rsCMB_V7,5,pMOMENI_synth,"[215, 176, 221]",94.0,2.82
