studyUID;status;message
"266_T3_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 266_T3_MRI_SWI_BFC_50mm_HM... (worker 3)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.12329316139221191 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 13.090213537216187 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (146, 183, 80)
		Annotations shape after cropping: (146, 183, 80)
	Cropping completed in 0.07 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (146, 183, 80) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (146, 183, 80) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.003121614456176758 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (146, 183, 80)
			Shape after resampling: (280, 408, 369)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (146, 183, 80)
			Shape after resampling: (280, 408, 369)
	Resampling of MRIs and annotations took 14.750497341156006 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [42154560]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 266_T3_MRI_SWI_BFC_50mm_HM in 48.70 seconds (worker 3)!

"
"254_T2_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 254_T2_MRI_SWI_BFC_50mm_HM... (worker 0)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.1526331901550293 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 11.33390188217163 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (144, 174, 80)
		Annotations shape after cropping: (144, 174, 80)
	Cropping completed in 0.05 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (144, 174, 80) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (144, 174, 80) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.00310516357421875 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (144, 174, 80)
			Shape after resampling: (308, 348, 290)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (144, 174, 80)
			Shape after resampling: (308, 348, 290)
	Resampling of MRIs and annotations took 11.339200258255005 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [31083360]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 254_T2_MRI_SWI_BFC_50mm_HM in 37.05 seconds (worker 0)!

"
"261_T5_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 261_T5_MRI_SWI_BFC_50mm_HM... (worker 2)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.12883305549621582 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 11.547548770904541 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (148, 181, 80)
		Annotations shape after cropping: (148, 181, 80)
	Cropping completed in 0.05 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (148, 181, 80) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (148, 181, 80) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.0031909942626953125 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (148, 181, 80)
			Shape after resampling: (280, 387, 341)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (148, 181, 80)
			Shape after resampling: (280, 387, 341)
	Resampling of MRIs and annotations took 12.832463502883911 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [36950760]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 261_T5_MRI_SWI_BFC_50mm_HM in 40.20 seconds (worker 2)!

"
"247_T2_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 247_T2_MRI_SWI_BFC_50mm_HM... (worker 1)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.15412569046020508 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 12.06247067451477 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (135, 166, 79)
		Annotations shape after cropping: (135, 166, 79)
	Cropping completed in 0.10 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (135, 166, 79) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (135, 166, 79) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.006453037261962891 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (135, 166, 79)
			Shape after resampling: (277, 369, 347)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (135, 166, 79)
			Shape after resampling: (277, 369, 347)
	Resampling of MRIs and annotations took 10.753198385238647 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [35467911]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 247_T2_MRI_SWI_BFC_50mm_HM in 36.25 seconds (worker 1)!

"
"211_T1_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 211_T1_MRI_SWI_BFC_50mm_HM... (worker 4)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.17078232765197754 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 12.366058588027954 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (143, 185, 80)
		Annotations shape after cropping: (143, 185, 80)
	Cropping completed in 0.05 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (143, 185, 80) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (143, 185, 80) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.0031206607818603516 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (143, 185, 80)
			Shape after resampling: (278, 362, 307)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (143, 185, 80)
			Shape after resampling: (278, 362, 307)
	Resampling of MRIs and annotations took 9.064881324768066 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [30895252]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 211_T1_MRI_SWI_BFC_50mm_HM in 35.81 seconds (worker 4)!

"
"277_T3_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 277_T3_MRI_SWI_BFC_50mm_HM... (worker 3)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.11571860313415527 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 11.432491540908813 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (139, 177, 79)
		Annotations shape after cropping: (139, 177, 79)
	Cropping completed in 0.10 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (139, 177, 79) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (139, 177, 79) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.006730794906616211 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (139, 177, 79)
			Shape after resampling: (273, 352, 290)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (139, 177, 79)
			Shape after resampling: (273, 352, 290)
	Resampling of MRIs and annotations took 7.763231515884399 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [27867840]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 277_T3_MRI_SWI_BFC_50mm_HM in 32.75 seconds (worker 3)!

"
"133_T1_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 133_T1_MRI_SWI_BFC_50mm_HM... (worker 0)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.12278413772583008 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 9.949474573135376 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (142, 178, 78)
		Annotations shape after cropping: (142, 178, 78)
	Cropping completed in 0.07 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (142, 178, 78) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (142, 178, 78) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.003215312957763672 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (142, 178, 78)
			Shape after resampling: (284, 379, 343)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (142, 178, 78)
			Shape after resampling: (284, 379, 343)
	Resampling of MRIs and annotations took 13.751149892807007 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [36919148]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 133_T1_MRI_SWI_BFC_50mm_HM in 40.59 seconds (worker 0)!

"
"27_T4_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 27_T4_MRI_SWI_BFC_50mm_HM... (worker 4)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.1261591911315918 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 17.04640531539917 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (137, 179, 80)
		Annotations shape after cropping: (137, 179, 80)
	Cropping completed in 0.08 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (137, 179, 80) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (137, 179, 80) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.0032050609588623047 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (137, 179, 80)
			Shape after resampling: (273, 346, 305)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (137, 179, 80)
			Shape after resampling: (273, 346, 305)
	Resampling of MRIs and annotations took 7.7004430294036865 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [28809690]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 27_T4_MRI_SWI_BFC_50mm_HM in 39.31 seconds (worker 4)!

"
"258_T5_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 258_T5_MRI_SWI_BFC_50mm_HM... (worker 1)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.1496882438659668 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 17.051044940948486 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (138, 172, 74)
		Annotations shape after cropping: (138, 172, 74)
	Cropping completed in 0.09 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (138, 172, 74) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (138, 172, 74) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.006704568862915039 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (138, 172, 74)
			Shape after resampling: (268, 376, 335)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (138, 172, 74)
			Shape after resampling: (268, 376, 335)
	Resampling of MRIs and annotations took 8.272964477539062 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [33757280]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 258_T5_MRI_SWI_BFC_50mm_HM in 41.40 seconds (worker 1)!

"
"226_T4_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 226_T4_MRI_SWI_BFC_50mm_HM... (worker 2)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.1329660415649414 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 15.274561405181885 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (147, 194, 80)
		Annotations shape after cropping: (147, 194, 80)
	Cropping completed in 0.09 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (147, 194, 80) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (147, 194, 80) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.004228830337524414 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (147, 194, 80)
			Shape after resampling: (292, 422, 372)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (147, 194, 80)
			Shape after resampling: (292, 422, 372)
	Resampling of MRIs and annotations took 13.397053718566895 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [45839328]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 226_T4_MRI_SWI_BFC_50mm_HM in 51.94 seconds (worker 2)!

"
"22_T6_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 22_T6_MRI_SWI_BFC_50mm_HM... (worker 3)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.1788492202758789 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 15.675780057907104 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (152, 179, 78)
		Annotations shape after cropping: (152, 179, 78)
	Cropping completed in 0.05 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (152, 179, 78) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (152, 179, 78) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.0031082630157470703 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (152, 179, 78)
			Shape after resampling: (292, 399, 360)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (152, 179, 78)
			Shape after resampling: (292, 399, 360)
	Resampling of MRIs and annotations took 13.859485864639282 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [41942880]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 22_T6_MRI_SWI_BFC_50mm_HM in 47.70 seconds (worker 3)!

"
"223_T4_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 223_T4_MRI_SWI_BFC_50mm_HM... (worker 0)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.16991138458251953 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 12.81406044960022 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (139, 178, 78)
		Annotations shape after cropping: (139, 178, 78)
	Cropping completed in 0.06 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (139, 178, 78) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (139, 178, 78) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.003025054931640625 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (139, 178, 78)
			Shape after resampling: (273, 367, 324)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (139, 178, 78)
			Shape after resampling: (273, 367, 324)
	Resampling of MRIs and annotations took 10.270851135253906 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [32461884]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 223_T4_MRI_SWI_BFC_50mm_HM in 37.96 seconds (worker 0)!

"
"287_T1_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 287_T1_MRI_SWI_BFC_50mm_HM... (worker 4)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.12863874435424805 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 11.637786388397217 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (141, 184, 79)
		Annotations shape after cropping: (141, 184, 79)
	Cropping completed in 0.10 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (141, 184, 79) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (141, 184, 79) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.0066721439361572266 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (141, 184, 79)
			Shape after resampling: (282, 366, 311)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (141, 184, 79)
			Shape after resampling: (282, 366, 311)
	Resampling of MRIs and annotations took 9.368983507156372 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [32098932]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 287_T1_MRI_SWI_BFC_50mm_HM in 37.91 seconds (worker 4)!

"
"208_T5_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 208_T5_MRI_SWI_BFC_50mm_HM... (worker 1)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.12612557411193848 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 11.971454381942749 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (145, 187, 80)
		Annotations shape after cropping: (145, 187, 80)
	Cropping completed in 0.05 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (145, 187, 80) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (145, 187, 80) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.0031290054321289062 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (145, 187, 80)
			Shape after resampling: (276, 421, 378)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (145, 187, 80)
			Shape after resampling: (276, 421, 378)
	Resampling of MRIs and annotations took 12.279291152954102 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [43922088]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 208_T5_MRI_SWI_BFC_50mm_HM in 48.74 seconds (worker 1)!

"
"277_T0_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 277_T0_MRI_SWI_BFC_50mm_HM... (worker 3)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.11055779457092285 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 11.253029108047485 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (140, 179, 77)
		Annotations shape after cropping: (140, 179, 77)
	Cropping completed in 0.05 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (140, 179, 77) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (140, 179, 77) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.003156423568725586 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (140, 179, 77)
			Shape after resampling: (262, 362, 301)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (140, 179, 77)
			Shape after resampling: (262, 362, 301)
	Resampling of MRIs and annotations took 12.307457208633423 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [28548044]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 277_T0_MRI_SWI_BFC_50mm_HM in 39.06 seconds (worker 3)!

"
"168_T1_MRI_SWI_BFC_50mm_HM";"completed";"Started processing 168_T1_MRI_SWI_BFC_50mm_HM... (worker 2)
	Loading MRI scans and annotations...
		Applying Region Growing with max_distance=10, max_size=340

		Loading of MRIs and annotations took 0.1605212688446045 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 10.413669347763062 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (176, 256, 80)
		Annotations shape before cropping: (176, 256, 80)
		MRIs shape after cropping: (155, 187, 78)
		Annotations shape after cropping: (155, 187, 78)
	Cropping completed in 0.08 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (155, 187, 78) and orientation ('L', 'P', 'S')
		Found SWI annotation, shape (155, 187, 78) and orientation ('L', 'P', 'S')
	Orientation and data type adjustment took 0.0040547847747802734 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (155, 187, 78)
			Shape after resampling: (290, 408, 352)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (155, 187, 78)
			Shape after resampling: (290, 408, 352)
	Resampling of MRIs and annotations took 16.254289150238037 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [41648640]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 168_T1_MRI_SWI_BFC_50mm_HM in 47.35 seconds (worker 2)!

"
